numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
81405;20170313150000;101380;10;0;20;5.000000;301.650000;295.450000;69;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;101290;mq;mq;60;mq;mq;mq;mq;294.150000;mq;mq;7.000000;7.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.200000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81408;20170313150000;101280;10;mq;50;3.100000;302.550000;295.750000;67;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101210;mq;mq;30;mq;295.050000;mq;304.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;1.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20170313150000;101380;10;mq;40;2.400000;302.050000;294.850000;65;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100190;mq;mq;90;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20170313150000;99750;180;3;120;2.100000;261.250000;251.150000;39;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99190;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20170313180000;103190;170;3;270;2.600000;281.650000;279.050000;84;18610;0;mq;mq;mq;mq;mq;mq;mq;mq;102300;mq;mq;1570;280.350000;mq;285.350000;mq;280.750000;mq;mq;3.300000;7.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20170313180000;103120;200;3;340;3.100000;282.650000;278.650000;76;34090;0;mq;mq;mq;0;mq;mq;mq;mq;102540;mq;mq;1620;276.350000;mq;286.450000;mq;277.150000;mq;mq;4.600000;5.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07020;20170313180000;103330;110;3;270;3.800000;282.950000;280.350000;84;16000;2;0;mq;50;2;2250;30;25;11;103230;mq;mq;1480;282.150000;mq;285.550000;mq;mq;mq;mq;5.100000;5.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;2;3;2200;2;0;6000;mq;mq;mq;mq;mq;mq;
07027;20170313180000;103320;150;3;330;2.200000;282.650000;277.250000;69;53210;0;mq;mq;mq;0;mq;mq;mq;mq;102490;mq;mq;1530;281.550000;mq;285.050000;mq;280.250000;mq;mq;3.300000;4.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20170313180000;103220;160;3;330;2.500000;282.350000;278.550000;77;19890;0;mq;mq;mq;5;450;mq;mq;mq;101350;mq;mq;1550;282.350000;mq;286.950000;mq;282.150000;mq;mq;3.700000;4.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;5;mq;570;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07072;20170313180000;102960;190;3;330;5.000000;284.550000;281.550000;82;11520;0;mq;mq;mq;2;1250;mq;mq;mq;101800;mq;mq;1560;274.850000;mq;288.150000;mq;276.450000;mq;mq;6.600000;7.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;1260;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20170313180000;103450;120;3;340;2.300000;282.850000;277.850000;71;35120;0;mq;mq;mq;0;mq;mq;mq;mq;102240;mq;mq;1170;279.550000;mq;286.150000;mq;mq;mq;mq;3.800000;5.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07117;20170313180000;103430;110;3;260;2.200000;282.750000;279.450000;80;10000;2;2;mq;60;1;3000;30;24;15;102710;mq;mq;1260;281.550000;mq;285.650000;mq;mq;mq;mq;3.300000;4.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;3;3000;4;2;6000;3;0;6500;mq;mq;mq;
07130;20170313180000;103320;160;3;350;4.400000;283.950000;277.450000;64;59680;0;mq;mq;mq;0;mq;mq;mq;mq;102860;mq;mq;1400;281.350000;mq;287.850000;mq;281.250000;mq;mq;6.300000;8.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;20170313180000;103260;160;3;350;5.600000;283.550000;279.450000;76;20000;0;mq;mq;mq;4;800;mq;mq;mq;101480;mq;mq;1510;282.350000;mq;286.150000;mq;282.150000;mq;mq;8.200000;8.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;4;mq;840;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07149;20170313180000;103070;170;3;20;4.200000;285.950000;278.850000;62;16000;1;2;2;90;6;800;35;20;11;101970;mq;mq;1600;279.950000;mq;288.650000;mq;mq;mq;mq;6.300000;10.200000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;6;990;5;6;1150;7;0;7800;mq;mq;mq;
07168;20170313180000;102930;170;3;290;2.500000;282.250000;278.950000;80;9090;0;mq;mq;mq;0;mq;mq;mq;mq;101480;mq;mq;1550;275.950000;mq;289.250000;mq;275.650000;mq;mq;3.000000;3.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20170313180000;102820;180;3;350;1.700000;283.550000;273.250000;49;39110;0;mq;mq;mq;0;mq;mq;mq;mq;98690;mq;mq;1400;275.050000;mq;288.450000;mq;272.150000;mq;mq;2.300000;3.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07190;20170313180000;102780;190;3;90;0.600000;284.050000;273.450000;48;30260;0;mq;mq;mq;1;3600;mq;mq;mq;100940;mq;mq;1370;274.850000;mq;287.950000;mq;274.550000;mq;mq;1.200000;1.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;3600;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07207;20170313180000;103340;140;3;340;2.700000;284.250000;280.550000;78;20000;2;2;mq;60;0;mq;30;20;15;102810;mq;mq;1280;280.850000;mq;288.250000;mq;mq;mq;mq;3.600000;5.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;0;8500;4;2;9000;mq;mq;mq;mq;mq;mq;
07222;20170313180000;103180;150;3;10;2.100000;285.950000;280.650000;70;59420;0;mq;mq;mq;2;800;mq;mq;mq;102860;mq;mq;1350;282.250000;mq;289.350000;mq;281.650000;mq;mq;3.800000;5.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.200000;0.200000;0.400000;mq;mq;mq;mq;1;mq;990;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07240;20170313180000;103080;150;2;360;2.300000;286.450000;281.750000;73;15900;0;mq;mq;100;8;1250;mq;mq;mq;101720;mq;mq;1540;281.350000;mq;287.750000;mq;279.950000;mq;mq;3.700000;6.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;1080;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;20170313180000;102970;210;3;10;2.500000;286.850000;275.150000;45;18130;0;mq;mq;mq;0;mq;mq;mq;mq;100960;mq;mq;1550;280.050000;mq;289.850000;mq;279.150000;mq;mq;4.400000;6.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20170313180000;102780;240;3;350;4.400000;285.950000;275.750000;50;19960;0;mq;mq;mq;1;4260;mq;mq;mq;100050;mq;mq;1460;279.050000;mq;291.150000;mq;279.650000;mq;mq;6.100000;8.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;4260;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07299;20170313180000;102760;260;3;350;2.700000;283.050000;274.150000;54;30000;2;0;0;40;0;mq;30;20;11;99450;mq;mq;1340;272.350000;mq;288.750000;mq;273.650000;mq;mq;4.900000;5.300000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;0;7000;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07314;20170313180000;mq;140;3;10;3.400000;285.350000;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;mq;mq;102860;mq;mq;1370;282.750000;mq;286.450000;mq;mq;mq;mq;4.400000;5.500000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;1.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20170313180000;103080;180;3;10;3.200000;286.150000;281.450000;73;19060;0;mq;mq;100;8;800;mq;mq;mq;101620;mq;mq;1500;281.150000;mq;288.850000;mq;279.850000;mq;mq;4.400000;8.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;1.400000;mq;mq;mq;mq;8;mq;840;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07434;20170313180000;102920;200;3;10;3.300000;285.150000;278.050000;62;12740;0;mq;mq;mq;0;mq;mq;mq;mq;98110;mq;mq;1400;281.250000;mq;287.150000;mq;282.450000;mq;mq;5.400000;9.500000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07460;20170313180000;102850;230;3;350;1.800000;285.950000;278.850000;62;10430;0;mq;mq;mq;0;mq;mq;mq;mq;98950;mq;mq;1480;282.150000;mq;288.650000;mq;281.650000;mq;mq;2.700000;7.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07471;20170313180000;mq;240;3;350;3.900000;281.550000;278.450000;81;8990;0;mq;mq;mq;0;mq;mq;mq;mq;93010;mq;878;1240;280.150000;mq;286.750000;mq;278.450000;mq;mq;5.100000;6.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07481;20170313180000;102610;250;3;330;5.400000;287.550000;279.650000;59;15000;3;1;1;25;1;mq;30;24;18;99750;mq;mq;1300;280.850000;mq;290.350000;mq;mq;mq;mq;8.100000;8.900000;-10;1;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;3;4000;2;2;8000;mq;mq;mq;mq;mq;mq;
07510;20170313180000;102970;150;3;350;2.700000;286.450000;281.550000;72;13190;0;mq;mq;mq;2;1250;mq;mq;mq;102390;mq;mq;1300;282.750000;mq;287.850000;mq;282.650000;mq;mq;3.800000;6.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;6.400000;mq;mq;mq;mq;2;mq;1080;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07535;20170313180000;102760;180;3;320;3.100000;286.750000;281.150000;69;11510;0;mq;mq;mq;0;mq;mq;mq;mq;99640;mq;mq;1190;282.050000;mq;290.050000;mq;282.350000;mq;mq;7.400000;7.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;3.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20170313180000;102500;220;3;330;7.400000;284.450000;279.950000;74;18770;0;mq;mq;mq;mq;mq;mq;mq;mq;94190;mq;mq;1030;279.250000;mq;288.250000;mq;280.250000;mq;mq;9.300000;10.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20170313180000;102410;250;3;10;6.000000;290.450000;278.750000;46;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;101530;mq;mq;1130;280.050000;mq;291.850000;mq;278.350000;mq;mq;11.400000;13.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20170313180000;mq;260;3;190;2.900000;286.450000;276.250000;50;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;92160;mq;1550;1050;274.050000;mq;290.450000;mq;271.050000;mq;mq;4.200000;6.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20170313180000;102980;180;2;290;2.200000;283.650000;280.850000;83;11150;0;mq;mq;mq;1;6780;mq;mq;mq;102250;mq;mq;1110;282.650000;mq;286.850000;mq;283.850000;mq;mq;2.600000;4.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.200000;3.600000;mq;mq;mq;mq;1;mq;6780;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07621;20170313180000;102960;170;2;240;1.400000;282.750000;281.350000;91;35770;0;mq;mq;100;8;250;mq;mq;mq;98570;mq;mq;970;280.850000;mq;284.050000;mq;282.050000;mq;mq;2.100000;3.800000;-10;0;0.000000;mq;mq;0.000000;-0.100000;-0.100000;1.000000;5.100000;mq;mq;mq;mq;5;mq;240;5;mq;450;8;mq;840;mq;mq;mq;
07627;20170313180000;102960;210;3;340;0.700000;283.150000;281.050000;87;20000;0;mq;mq;100;8;450;mq;mq;mq;97980;mq;mq;1020;280.450000;mq;283.950000;mq;281.250000;mq;mq;1.400000;2.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;1.000000;2.600000;2.600000;mq;mq;mq;mq;4;mq;510;8;mq;1290;mq;mq;mq;mq;mq;mq;
07630;20170313180000;102850;210;3;260;4.300000;284.950000;282.550000;85;16600;0;mq;mq;90;7;450;mq;mq;mq;101030;mq;mq;1130;282.350000;mq;287.650000;mq;283.150000;mq;mq;6.600000;7.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;0.200000;mq;mq;mq;mq;2;mq;330;3;mq;1140;7;mq;1410;mq;mq;mq;
07643;20170313180000;102420;170;3;170;2.400000;287.050000;284.250000;83;18390;2;0;0;0;0;mq;30;20;10;102320;mq;mq;1110;281.850000;mq;292.250000;mq;283.150000;mq;mq;3.100000;4.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20170313180000;102480;250;3;240;1.800000;286.550000;279.150000;61;22690;0;mq;mq;mq;0;mq;mq;mq;mq;102090;mq;mq;1170;281.850000;mq;291.450000;mq;279.750000;mq;mq;2.400000;4.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07661;20170313180000;102440;220;1;110;3.900000;286.050000;279.350000;64;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;100820;mq;mq;1080;280.550000;mq;290.550000;mq;mq;mq;mq;5.200000;6.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20170313180000;102450;190;3;340;0.700000;286.750000;277.650000;54;20000;2;0;0;0;0;mq;30;20;10;102130;mq;mq;1090;281.450000;mq;289.250000;mq;280.850000;mq;mq;1.300000;1.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07747;20170313180000;102550;240;3;300;8.200000;287.750000;280.550000;62;60000;0;mq;mq;100;8;2250;mq;mq;mq;102020;mq;mq;1090;285.750000;mq;290.450000;mq;282.950000;mq;mq;11.900000;14.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;8;mq;2040;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07761;20170313180000;102240;270;3;180;2.500000;287.250000;282.250000;72;38760;0;mq;mq;mq;3;800;mq;mq;mq;102130;mq;mq;900;280.850000;mq;290.450000;mq;280.750000;mq;mq;4.600000;5.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;mq;990;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07790;20170313180000;102380;190;3;320;0.800000;284.350000;280.450000;77;25000;2;0;0;0;0;mq;30;20;10;102230;mq;mq;1000;279.850000;mq;288.750000;mq;279.250000;mq;mq;1.700000;1.700000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61968;20170313180000;100930;0;mq;340;0.900000;300.150000;297.650000;86;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100900;mq;mq;-40;mq;299.350000;mq;304.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20170313180000;101350;0;mq;160;9.100000;300.150000;293.250000;66;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101280;mq;mq;-190;mq;298.450000;mq;303.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20170313180000;101030;0;mq;40;1.600000;301.150000;297.150000;79;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100950;mq;mq;0;mq;298.950000;mq;304.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20170313180000;100910;250;1;200;2.200000;297.650000;296.650000;94;23290;63;mq;mq;90;5;800;mq;mq;mq;100760;mq;mq;150;mq;mq;mq;mq;mq;mq;mq;5.800000;6.000000;-10;mq;mq;mq;mq;2.800000;10.900000;13.900000;21.700000;24.300000;mq;mq;mq;mq;2;mq;930;5;mq;1410;6;mq;1800;mq;9;mq;
61996;20170313180000;102710;-70;8;300;4.100000;288.250000;284.050000;76;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102360;mq;mq;mq;285.650000;mq;293.550000;mq;mq;mq;mq;mq;6.200000;-10;mq;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20170313180000;100890;-50;8;320;11.300000;279.050000;276.750000;85;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99110;mq;mq;mq;278.950000;mq;281.950000;mq;mq;mq;mq;16.500000;23.100000;-10;mq;mq;mq;mq;mq;0.400000;mq;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20170313180000;100430;200;1;270;14.900000;280.350000;272.150000;56;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100060;mq;mq;mq;mq;mq;288.850000;mq;mq;mq;mq;mq;19.500000;-10;mq;mq;mq;mq;0.000000;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
71805;20170313180000;102030;160;1;270;6.200000;272.350000;267.750000;71;15000;2;2;2;90;7;450;38;mq;mq;101940;mq;mq;1600;269.450000;mq;272.650000;mq;272.650000;mq;mq;8.200000;9.600000;-10;16;0.100000;0.000000;-60;-0.100000;-0.100000;0.200000;0.200000;0.200000;mq;mq;mq;mq;3;8;500;7;6;1600;mq;mq;mq;mq;mq;mq;
78897;20170313180000;101590;-210;6;110;6.500000;300.450000;291.450000;58;60000;mq;mq;mq;mq;mq;mq;mq;mq;mq;101500;mq;mq;110;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20170313180000;101440;10;mq;80;6.700000;300.250000;292.050000;61;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101140;mq;mq;90;mq;297.550000;mq;301.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20170313180000;101540;-210;6;90;7.800000;301.150000;290.950000;54;58700;mq;mq;mq;mq;mq;mq;mq;mq;mq;101450;mq;mq;80;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81401;20170313180000;101110;10;mq;10;2.700000;303.950000;294.450000;57;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101050;mq;mq;50;mq;293.850000;mq;304.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20170313180000;101100;-280;6;350;5.700000;302.450000;295.650000;67;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;101010;mq;mq;20;mq;mq;mq;mq;294.150000;mq;mq;8.600000;10.500000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81408;20170313180000;100980;10;mq;40;4.400000;302.950000;294.850000;62;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100910;mq;mq;0;mq;295.050000;mq;304.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;1.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20170313180000;101020;10;mq;350;1.600000;305.650000;294.250000;51;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99840;mq;mq;40;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20170313180000;99830;80;1;140;3.100000;261.150000;250.250000;36;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99270;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20170313210000;103350;150;3;280;2.600000;279.350000;278.150000;92;15120;0;mq;mq;mq;mq;mq;mq;mq;mq;102450;mq;mq;1490;mq;mq;mq;mq;280.850000;mq;mq;3.000000;3.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20170313210000;103280;150;3;0;0.000000;278.850000;277.650000;92;12510;0;mq;mq;mq;0;mq;mq;mq;mq;102690;mq;mq;1530;mq;mq;mq;mq;277.650000;mq;mq;0.600000;1.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07020;20170313210000;103450;120;2;240;4.100000;282.750000;281.350000;91;16000;2;2;mq;60;4;2250;30;25;11;103350;mq;mq;1330;mq;mq;mq;mq;mq;mq;mq;5.400000;6.500000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;4;3;2200;1;0;6000;mq;mq;mq;mq;mq;mq;
07027;20170313210000;103450;110;2;240;2.400000;277.550000;275.850000;89;31260;0;mq;mq;mq;0;mq;mq;mq;mq;102600;mq;mq;1420;mq;mq;mq;mq;275.650000;mq;mq;3.300000;3.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20170313210000;103400;150;3;290;2.500000;278.650000;277.150000;90;15210;0;mq;mq;mq;0;mq;mq;mq;mq;101500;mq;mq;1470;mq;mq;mq;mq;281.950000;mq;mq;3.000000;3.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07072;20170313210000;103190;210;2;350;3.100000;281.250000;280.150000;93;6110;0;mq;mq;mq;0;mq;mq;mq;mq;102010;mq;mq;1540;mq;mq;mq;mq;280.750000;mq;mq;4.400000;5.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20170313210000;103620;160;1;330;1.200000;280.250000;278.750000;90;11410;0;mq;mq;mq;0;mq;mq;mq;mq;102400;mq;mq;1070;mq;mq;mq;mq;mq;mq;mq;1.600000;2.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
